reviews,overall_satisfaction,has_satisfaction,has_reviews,accommodates,bathrooms,bedrooms,address_length,room_type,log_price,price_capped
23,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.564348191467836,95.0
6,5.0,1,1,6,2.0,3.0,26,Entire home/apt,5.010635294096256,149.0
19,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.5217885770490405,91.0
15,5.0,1,1,5,2.0,2.0,26,Entire home/apt,5.525452939131784,250.0
43,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
35,4.5,1,1,2,1.0,1.0,26,Private room,3.713572066704308,40.0
47,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.394449154672439,80.0
6,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.48863636973214,88.0
50,4.5,1,1,2,1.0,1.0,26,Private room,3.688879454113936,39.0
32,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.189654742026425,65.0
37,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.30406509320417,73.0
9,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.48863636973214,88.0
5,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.48863636973214,88.0
22,5.0,1,1,6,2.0,2.0,27,Entire home/apt,4.7535901911063645,115.0
5,3.5,1,1,9,2.5,3.0,26,Entire home/apt,6.111467339502679,450.0
16,5.0,1,1,2,1.0,1.0,26,Private room,4.189654742026425,65.0
9,5.0,1,1,6,1.5,2.0,26,Entire home/apt,6.111467339502679,450.0
2,5.0,0,1,6,2.0,3.0,26,Entire home/apt,4.532599493153256,92.0
2,5.0,0,1,3,1.0,1.0,26,Entire home/apt,4.465908118654584,86.0
1,5.0,0,1,8,3.0,3.0,26,Entire home/apt,6.2166061010848646,500.0
13,5.0,1,1,7,3.0,4.0,27,Entire home/apt,5.017279836814924,150.0
13,4.5,1,1,6,1.0,2.0,26,Entire home/apt,4.330733340286331,75.0
2,5.0,0,1,6,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
8,4.0,1,1,2,1.0,0.0,26,Entire home/apt,4.709530201312334,110.0
26,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.418840607796598,82.0
10,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.262679877041316,70.0
27,4.5,1,1,4,1.0,1.0,26,Entire home/apt,3.912023005428146,49.0
52,4.5,1,1,3,0.5,0.0,26,Entire home/apt,4.330733340286331,75.0
0,5.0,0,0,2,1.5,1.0,26,Private room,3.4339872044851463,30.0
8,3.5,1,1,2,1.0,0.0,26,Entire home/apt,4.663439094112067,105.0
19,4.5,1,1,9,1.0,3.0,25,Entire home/apt,4.553876891600541,94.0
23,5.0,1,1,4,1.0,0.0,26,Entire home/apt,4.110873864173311,60.0
3,4.5,1,1,7,3.0,4.0,26,Entire home/apt,6.054439346269371,425.0
0,5.0,0,0,4,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
0,5.0,0,0,1,2.0,1.0,26,Private room,3.713572066704308,40.0
34,5.0,1,1,2,1.0,1.0,26,Private room,3.713572066704308,40.0
17,5.0,1,1,2,1.0,1.0,26,Private room,4.330733340286331,75.0
1,5.0,0,1,3,1.0,0.0,26,Entire home/apt,4.564348191467836,95.0
18,5.0,1,1,4,1.0,2.0,26,Private room,4.330733340286331,75.0
30,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.605170185988092,99.0
0,5.0,0,0,7,2.0,3.0,26,Entire home/apt,5.525452939131784,250.0
21,4.5,1,1,2,2.0,1.0,26,Private room,4.795790545596741,120.0
12,5.0,1,1,2,1.0,1.0,26,Private room,3.7612001156935615,42.0
8,4.5,1,1,2,2.0,1.0,26,Private room,3.258096538021482,25.0
8,4.5,1,1,2,2.0,1.0,26,Private room,3.258096538021482,25.0
3,5.0,1,1,10,3.5,5.0,26,Entire home/apt,6.2166061010848646,500.0
25,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.0943445622221,59.0
38,5.0,1,1,4,1.0,0.0,26,Entire home/apt,4.330733340286331,75.0
38,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.499809670330265,89.0
9,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.663439094112067,105.0
23,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
2,5.0,0,1,1,1.0,1.0,25,Private room,4.574710978503383,96.0
23,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.262679877041316,70.0
30,5.0,1,1,6,1.0,2.0,26,Entire home/apt,4.605170185988092,99.0
3,5.0,1,1,5,1.0,2.0,26,Entire home/apt,3.951243718581428,51.0
35,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.465908118654584,86.0
10,4.0,1,1,4,1.0,1.0,27,Private room,3.9318256327243257,50.0
1,5.0,0,1,6,2.5,2.0,26,Entire home/apt,5.278114659230517,195.0
40,5.0,1,1,3,1.0,1.0,26,Entire home/apt,3.828641396489095,45.0
1,5.0,0,1,8,2.0,3.0,26,Entire home/apt,5.991464547107982,399.0
5,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.189654742026425,65.0
4,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.7535901911063645,115.0
26,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.110873864173311,60.0
9,5.0,1,1,2,1.0,1.0,26,Private room,4.51085950651685,90.0
18,5.0,1,1,3,1.0,2.0,27,Private room,4.248495242049359,69.0
17,5.0,1,1,1,1.0,1.0,26,Private room,4.330733340286331,75.0
57,5.0,1,1,5,1.5,2.0,26,Entire home/apt,4.61512051684126,100.0
10,4.5,1,1,2,1.5,1.0,26,Private room,4.189654742026425,65.0
57,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.499809670330265,89.0
23,5.0,1,1,11,2.0,4.0,26,Entire home/apt,5.278114659230517,195.0
6,5.0,1,1,10,2.0,4.0,26,Entire home/apt,5.298317366548036,199.0
0,5.0,0,0,4,2.0,2.0,27,Entire home/apt,5.017279836814924,150.0
15,4.5,1,1,2,1.0,0.0,26,Entire home/apt,4.406719247264253,81.0
7,5.0,1,1,3,1.0,2.0,26,Private room,4.330733340286331,75.0
17,4.5,1,1,2,1.0,1.0,27,Private room,3.828641396489095,45.0
38,5.0,1,1,3,1.0,0.0,26,Entire home/apt,4.262679877041316,70.0
14,4.0,1,1,4,1.0,2.0,26,Entire home/apt,4.382026634673881,79.0
14,4.5,1,1,7,1.0,2.0,26,Entire home/apt,4.454347296253507,85.0
0,5.0,0,0,6,2.5,3.0,26,Entire home/apt,5.891644211825772,361.0
11,5.0,1,1,4,2.0,2.0,26,Entire home/apt,5.198497031265826,180.0
6,5.0,1,1,1,1.0,1.0,27,Private room,3.912023005428146,49.0
7,4.5,1,1,4,1.0,2.0,26,Private room,5.198497031265826,180.0
39,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.110873864173311,60.0
1,5.0,0,1,4,2.0,2.0,26,Entire home/apt,5.017279836814924,150.0
22,5.0,1,1,6,1.0,3.0,26,Entire home/apt,4.262679877041316,70.0
19,5.0,1,1,10,2.0,4.0,26,Entire home/apt,5.111987788356544,165.0
21,4.5,1,1,2,1.0,0.0,26,Entire home/apt,3.8918202981106265,48.0
26,5.0,1,1,2,1.0,0.0,26,Entire home/apt,3.9318256327243257,50.0
15,4.5,1,1,2,1.0,0.0,26,Entire home/apt,4.02535169073515,55.0
7,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.795790545596741,120.0
15,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.262679877041316,70.0
33,5.0,1,1,4,1.0,0.0,26,Entire home/apt,4.394449154672439,80.0
23,5.0,1,1,2,1.0,1.0,26,Private room,4.499809670330265,89.0
4,5.0,1,1,2,1.5,1.0,26,Private room,4.382026634673881,79.0
0,5.0,0,0,2,1.0,1.0,26,Entire home/apt,5.771441123130016,320.0
2,5.0,0,1,6,2.0,2.0,26,Entire home/apt,5.181783550292085,177.0
37,4.5,1,1,4,1.0,0.0,27,Entire home/apt,4.248495242049359,69.0
4,5.0,1,1,6,2.0,4.0,26,Entire home/apt,5.673323267171493,290.0
0,5.0,0,0,7,2.0,2.0,26,Entire home/apt,5.170483995038151,175.0
49,5.0,1,1,3,1.0,1.0,26,Private room,3.828641396489095,45.0
9,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.127134385045092,61.0
18,5.0,1,1,6,2.0,3.0,26,Entire home/apt,5.135798437050262,169.0
1,5.0,0,1,5,1.0,2.0,26,Entire home/apt,4.955827057601261,141.0
15,5.0,1,1,3,1.0,1.0,27,Entire home/apt,4.290459441148391,72.0
19,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.017279836814924,150.0
6,5.0,1,1,1,1.0,1.0,27,Private room,4.248495242049359,69.0
39,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
30,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.634728988229636,102.0
1,5.0,0,1,2,1.5,1.0,27,Private room,4.23410650459726,68.0
10,4.5,1,1,2,1.0,1.0,26,Private room,3.688879454113936,39.0
5,4.0,1,1,1,1.0,1.0,26,Shared room,3.258096538021482,25.0
1,5.0,0,1,4,2.5,2.0,26,Entire home/apt,4.48863636973214,88.0
0,5.0,0,0,4,1.0,2.0,26,Entire home/apt,4.564348191467836,95.0
0,5.0,0,0,1,3.0,1.0,26,Private room,3.58351893845611,35.0
9,5.0,1,1,6,2.0,2.0,26,Entire home/apt,4.77912349311153,118.0
38,5.0,1,1,2,1.0,1.0,26,Private room,3.6635616461296463,38.0
46,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.61512051684126,100.0
42,5.0,1,1,5,1.0,2.0,26,Entire home/apt,4.356708826689592,77.0
13,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.382026634673881,79.0
0,5.0,0,0,2,1.0,1.0,26,Entire home/apt,5.017279836814924,150.0
2,5.0,0,1,3,1.0,1.0,26,Entire home/apt,4.430816798843313,83.0
1,5.0,0,1,2,1.0,1.0,26,Entire home/apt,5.231108616854587,186.0
2,5.0,0,1,4,1.0,2.0,26,Entire home/apt,4.90527477843843,134.0
27,5.0,1,1,2,1.0,1.0,26,Private room,3.688879454113936,39.0
3,4.5,1,1,2,1.0,1.0,26,Entire home/apt,5.075173815233827,159.0
1,5.0,0,1,6,1.0,3.0,26,Entire home/apt,5.552959584921617,257.0
39,5.0,1,1,2,1.0,0.0,26,Entire home/apt,3.713572066704308,40.0
8,5.0,1,1,1,1.0,1.0,26,Private room,3.610917912644224,36.0
16,5.0,1,1,2,1.5,1.0,26,Entire home/apt,4.700480365792417,109.0
22,5.0,1,1,12,2.0,3.0,26,Entire home/apt,5.010635294096256,149.0
1,5.0,0,1,4,1.0,2.0,26,Entire home/apt,4.7535901911063645,115.0
34,5.0,1,1,8,1.5,3.0,26,Entire home/apt,5.14166355650266,170.0
49,4.5,1,1,4,1.0,1.0,26,Entire home/apt,3.688879454113936,39.0
42,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.394449154672439,80.0
2,5.0,0,1,6,1.0,2.0,27,Entire home/apt,5.342334251964811,208.0
36,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.0943445622221,59.0
34,4.5,1,1,4,1.0,1.0,26,Private room,4.248495242049359,69.0
15,4.5,1,1,2,1.0,1.0,27,Private room,4.110873864173311,60.0
45,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.143134726391533,62.0
9,5.0,1,1,6,2.5,3.0,26,Entire home/apt,5.993961427306569,400.0
24,5.0,1,1,2,1.0,1.0,26,Private room,3.9318256327243257,50.0
0,5.0,0,0,1,1.0,1.0,25,Private room,4.110873864173311,60.0
13,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.51085950651685,90.0
45,5.0,1,1,8,1.0,3.0,26,Entire home/apt,4.605170185988092,99.0
11,4.5,1,1,1,1.0,1.0,26,Shared room,3.258096538021482,25.0
29,4.5,1,1,2,1.0,1.0,26,Private room,3.4011973816621555,29.0
13,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.262679877041316,70.0
2,5.0,0,1,5,2.0,3.0,27,Entire home/apt,4.934473933130692,138.0
0,5.0,0,0,4,2.0,3.0,27,Entire home/apt,4.553876891600541,94.0
5,5.0,1,1,2,1.0,1.0,26,Private room,3.912023005428146,49.0
21,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.010635294096256,149.0
31,5.0,1,1,2,1.0,1.0,26,Private room,3.828641396489095,45.0
10,5.0,1,1,3,1.0,1.0,26,Entire home/apt,4.795790545596741,120.0
12,5.0,1,1,6,1.0,3.0,26,Entire home/apt,4.875197323201151,130.0
15,4.5,1,1,1,1.5,1.0,26,Private room,3.5263605246161616,33.0
16,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.564348191467836,95.0
0,5.0,0,0,3,1.0,1.0,26,Private room,4.605170185988092,99.0
0,5.0,0,0,2,1.0,0.0,27,Private room,5.303304908059076,200.0
32,4.5,1,1,4,1.0,2.0,26,Entire home/apt,4.61512051684126,100.0
43,5.0,1,1,4,1.0,0.0,26,Entire home/apt,3.970291913552122,52.0
8,5.0,1,1,5,1.0,2.0,26,Entire home/apt,4.605170185988092,99.0
9,5.0,1,1,4,1.0,1.0,26,Entire home/apt,5.298317366548036,199.0
37,5.0,1,1,10,2.0,3.0,26,Entire home/apt,4.477336814478207,87.0
1,5.0,0,1,4,1.0,2.0,26,Entire home/apt,5.030437921392435,152.0
1,5.0,0,1,5,2.5,2.0,26,Entire home/apt,5.69035945432406,295.0
24,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.691347882229144,108.0
11,4.0,1,1,2,1.0,1.0,26,Private room,3.258096538021482,25.0
13,5.0,1,1,3,1.0,1.0,26,Private room,3.713572066704308,40.0
5,4.0,1,1,1,1.0,1.0,26,Shared room,3.258096538021482,25.0
4,4.0,1,1,8,2.0,4.0,27,Entire home/apt,5.1298987149230735,168.0
11,4.5,1,1,5,2.0,3.0,26,Entire home/apt,4.382026634673881,79.0
8,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.247024072160486,189.0
4,4.5,1,1,2,1.0,0.0,32,Entire home/apt,4.060443010546419,57.0
4,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.795790545596741,120.0
33,4.5,1,1,8,1.0,2.0,26,Entire home/apt,4.859812404361672,128.0
13,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.290459441148391,72.0
14,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.174387269895637,64.0
8,4.5,1,1,8,1.0,3.0,26,Entire home/apt,4.189654742026425,65.0
13,5.0,1,1,6,1.0,1.0,26,Entire home/apt,4.867534450455582,129.0
9,4.0,1,1,2,1.0,1.0,26,Entire home/apt,4.330733340286331,75.0
8,4.5,1,1,1,1.0,0.0,27,Private room,3.58351893845611,35.0
14,4.5,1,1,7,1.0,3.0,26,Entire home/apt,4.836281906951478,125.0
0,5.0,0,0,2,1.0,1.0,26,Private room,4.02535169073515,55.0
20,5.0,1,1,2,1.0,1.0,26,Private room,4.189654742026425,65.0
12,5.0,1,1,5,1.0,2.0,26,Entire home/apt,4.356708826689592,77.0
38,5.0,1,1,2,1.0,1.0,26,Private room,3.8918202981106265,48.0
32,5.0,1,1,5,1.0,2.0,28,Entire home/apt,4.330733340286331,75.0
63,5.0,1,1,2,1.0,1.0,26,Private room,3.8918202981106265,48.0
0,5.0,0,0,3,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
3,5.0,1,1,6,1.0,2.0,26,Entire home/apt,3.9318256327243257,50.0
16,5.0,1,1,5,2.0,2.0,26,Entire home/apt,4.948759890378168,140.0
11,5.0,1,1,2,1.0,1.0,26,Entire home/apt,5.135798437050262,169.0
14,4.5,1,1,3,1.0,0.0,26,Entire home/apt,4.007333185232471,54.0
6,3.5,1,1,2,1.0,1.0,26,Shared room,3.258096538021482,25.0
5,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.638354669333745,280.0
19,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.564348191467836,95.0
13,4.0,1,1,2,1.0,1.0,27,Shared room,4.3694478524670215,78.0
30,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.060443010546419,57.0
17,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.454347296253507,85.0
2,5.0,0,1,1,1.0,1.0,26,Shared room,3.258096538021482,25.0
30,5.0,1,1,4,1.0,1.0,27,Entire home/apt,3.9318256327243257,50.0
30,5.0,1,1,8,2.0,3.0,27,Entire home/apt,4.795790545596741,120.0
2,5.0,0,1,5,2.0,4.0,26,Entire home/apt,4.934473933130692,138.0
7,5.0,1,1,7,2.0,3.0,26,Entire home/apt,5.298317366548036,199.0
21,5.0,1,1,3,1.5,1.0,26,Private room,4.454347296253507,85.0
36,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.48863636973214,88.0
33,4.5,1,1,2,1.0,1.0,26,Private room,3.713572066704308,40.0
2,5.0,0,1,2,1.0,1.0,26,Entire home/apt,4.0943445622221,59.0
1,5.0,0,1,3,1.0,0.0,26,Entire home/apt,4.709530201312334,110.0
21,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
22,5.0,1,1,2,1.0,1.0,26,Private room,4.74493212836325,114.0
9,5.0,1,1,2,1.0,1.0,26,Private room,3.7612001156935615,42.0
8,4.0,1,1,2,1.0,1.0,26,Private room,4.709530201312334,110.0
17,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.110873864173311,60.0
0,5.0,0,0,5,1.0,2.0,26,Entire home/apt,4.820281565605037,123.0
1,5.0,0,1,1,1.0,1.0,27,Private room,3.9318256327243257,50.0
13,4.5,1,1,2,1.5,1.0,26,Private room,3.951243718581428,51.0
18,4.5,1,1,2,1.0,1.0,26,Private room,3.951243718581428,51.0
2,5.0,0,1,6,3.5,3.0,26,Entire home/apt,6.077642243349034,435.0
2,5.0,0,1,8,2.0,3.0,26,Entire home/apt,5.093750200806762,162.0
13,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.454347296253507,85.0
35,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.248495242049359,69.0
5,5.0,1,1,7,2.5,3.0,26,Entire home/apt,5.030437921392435,152.0
5,5.0,1,1,12,3.0,5.0,26,Entire home/apt,5.834810737062605,341.0
9,5.0,1,1,6,1.0,2.0,26,Entire home/apt,4.962844630259907,142.0
7,4.5,1,1,8,2.0,3.0,26,Entire home/apt,5.278114659230517,195.0
2,5.0,0,1,5,2.0,3.0,26,Entire home/apt,5.707110264748875,300.0
7,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.867534450455582,129.0
17,4.5,1,1,2,1.0,1.0,26,Entire home/apt,4.499809670330265,89.0
0,5.0,0,0,2,1.0,0.0,26,Entire home/apt,4.110873864173311,60.0
0,5.0,0,0,2,1.0,0.0,26,Entire home/apt,4.110873864173311,60.0
2,5.0,0,1,2,1.0,0.0,26,Entire home/apt,4.691347882229144,108.0
8,4.5,1,1,4,1.0,1.0,26,Entire home/apt,4.7535901911063645,115.0
30,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.262679877041316,70.0
17,5.0,1,1,3,1.0,1.0,26,Private room,3.713572066704308,40.0
7,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.017279836814924,150.0
0,5.0,0,0,2,1.0,0.0,26,Entire home/apt,4.110873864173311,60.0
0,5.0,0,0,2,1.0,0.0,26,Entire home/apt,4.110873864173311,60.0
15,5.0,1,1,4,1.0,1.0,26,Entire home/apt,5.525452939131784,250.0
0,5.0,0,0,2,1.0,1.0,26,Private room,3.9318256327243257,50.0
34,4.5,1,1,2,1.0,0.0,26,Entire home/apt,4.007333185232471,54.0
0,5.0,0,0,1,1.0,0.0,26,Entire home/apt,4.3694478524670215,78.0
11,5.0,1,1,5,2.0,3.0,27,Entire home/apt,5.081404364984463,160.0
0,5.0,0,0,4,1.0,2.0,26,Entire home/apt,4.605170185988092,99.0
9,5.0,1,1,2,1.0,1.0,27,Private room,3.58351893845611,35.0
10,4.5,1,1,3,2.0,1.0,26,Shared room,4.0943445622221,59.0
0,5.0,0,0,12,2.5,4.0,26,Entire home/apt,6.2166061010848646,500.0
11,5.0,1,1,2,1.0,1.0,26,Private room,4.189654742026425,65.0
2,5.0,0,1,4,1.0,2.0,26,Entire home/apt,4.941642422609304,139.0
18,5.0,1,1,2,1.0,1.0,27,Private room,3.912023005428146,49.0
36,5.0,1,1,6,2.0,2.0,26,Entire home/apt,4.795790545596741,120.0
7,5.0,1,1,2,1.0,0.0,26,Entire home/apt,4.189654742026425,65.0
30,4.5,1,1,9,1.0,2.0,26,Entire home/apt,4.23410650459726,68.0
0,5.0,0,0,1,1.5,2.0,27,Private room,5.123963979403259,167.0
17,5.0,1,1,2,1.0,1.0,26,Private room,4.0943445622221,59.0
12,5.0,1,1,2,1.0,1.0,27,Private room,4.330733340286331,75.0
1,5.0,0,1,3,1.5,2.0,27,Private room,5.627621113690637,277.0
0,5.0,0,0,5,1.5,3.0,27,Private room,5.717027701406222,303.0
26,5.0,1,1,4,1.0,0.0,26,Entire home/apt,4.174387269895637,64.0
13,4.5,1,1,3,1.0,1.0,27,Private room,3.912023005428146,49.0
79,5.0,1,1,2,1.0,1.0,26,Private room,3.332204510175204,27.0
43,4.5,1,1,4,1.0,0.0,26,Entire home/apt,4.189654742026425,65.0
1,5.0,0,1,2,1.0,1.0,26,Private room,3.9318256327243257,50.0
0,5.0,0,0,5,2.0,2.0,27,Entire home/apt,4.709530201312334,110.0
7,4.5,1,1,1,1.0,1.0,27,Shared room,3.828641396489095,45.0
17,5.0,1,1,2,1.0,1.0,26,Private room,4.23410650459726,68.0
18,4.5,1,1,2,1.0,0.0,26,Entire home/apt,3.8918202981106265,48.0
11,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.663439094112067,105.0
3,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.867534450455582,129.0
28,5.0,1,1,1,1.0,1.0,26,Private room,3.4011973816621555,29.0
1,5.0,0,1,2,1.0,1.0,26,Private room,4.61512051684126,100.0
0,5.0,0,0,4,1.0,2.0,26,Private room,5.442417710521793,230.0
15,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.158883083359672,63.0
50,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
1,5.0,0,1,4,1.5,2.0,26,Private room,4.330733340286331,75.0
38,5.0,1,1,1,1.0,1.0,26,Private room,3.713572066704308,40.0
12,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.262679877041316,70.0
11,5.0,1,1,2,1.0,1.0,26,Private room,4.330733340286331,75.0
6,5.0,1,1,8,2.0,4.0,26,Entire home/apt,5.525452939131784,250.0
6,5.0,1,1,1,1.0,1.0,27,Private room,3.688879454113936,39.0
21,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.532599493153256,92.0
38,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
27,5.0,1,1,5,2.0,2.0,26,Entire home/apt,4.61512051684126,100.0
30,5.0,1,1,10,1.0,3.0,26,Entire home/apt,5.017279836814924,150.0
4,5.0,1,1,10,1.0,2.0,22,Entire home/apt,4.941642422609304,139.0
3,5.0,1,1,2,1.0,1.0,32,Entire home/apt,4.060443010546419,57.0
29,4.5,1,1,2,1.0,1.0,27,Private room,3.6375861597263857,37.0
39,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.174387269895637,64.0
15,5.0,1,1,4,1.0,2.0,26,Entire home/apt,4.77912349311153,118.0
31,4.5,1,1,5,1.0,1.0,26,Entire home/apt,3.784189633918261,43.0
16,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.110873864173311,60.0
15,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.499809670330265,89.0
0,5.0,0,0,3,1.0,1.0,27,Entire home/apt,4.663439094112067,105.0
3,5.0,1,1,4,2.0,0.0,26,Entire home/apt,5.303304908059076,200.0
11,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.836281906951478,125.0
58,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.454347296253507,85.0
12,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.836281906951478,125.0
12,5.0,1,1,2,1.0,1.0,26,Entire home/apt,5.198497031265826,180.0
22,5.0,1,1,5,1.0,2.0,26,Entire home/apt,4.564348191467836,95.0
13,5.0,1,1,6,1.0,2.0,26,Private room,4.454347296253507,85.0
8,5.0,1,1,4,1.0,2.0,26,Private room,4.343805421853684,76.0
8,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
18,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.74493212836325,114.0
4,5.0,1,1,4,1.0,2.0,27,Entire home/apt,5.049856007249537,155.0
4,4.5,1,1,1,2.0,1.0,27,Private room,3.58351893845611,35.0
7,5.0,1,1,2,1.0,1.0,26,Private room,4.262679877041316,70.0
35,5.0,1,1,6,1.0,2.0,26,Entire home/apt,4.553876891600541,94.0
10,5.0,1,1,6,1.0,2.0,26,Entire home/apt,4.394449154672439,80.0
11,4.5,1,1,4,1.0,1.0,26,Entire home/apt,3.912023005428146,49.0
33,4.5,1,1,3,1.0,1.0,26,Entire home/apt,4.248495242049359,69.0
18,5.0,1,1,5,1.5,2.0,26,Entire home/apt,4.7535901911063645,115.0
5,5.0,1,1,4,2.0,2.0,26,Entire home/apt,5.298317366548036,199.0
25,5.0,1,1,4,1.0,2.0,28,Entire home/apt,4.454347296253507,85.0
7,5.0,1,1,10,2.5,3.0,26,Entire home/apt,4.836281906951478,125.0
0,5.0,0,0,2,1.0,1.0,32,Entire home/apt,4.262679877041316,70.0
3,5.0,1,1,4,1.0,2.0,26,Entire home/apt,5.010635294096256,149.0
0,5.0,0,0,12,4.0,6.0,26,Entire home/apt,6.1092475827643655,449.0
7,4.5,1,1,4,1.0,1.0,26,Entire home/apt,5.247024072160486,189.0
24,5.0,1,1,2,1.0,1.0,26,Entire home/apt,4.543294782270004,93.0
16,5.0,1,1,10,3.0,4.0,26,Entire home/apt,5.298317366548036,199.0
3,5.0,1,1,3,1.0,1.0,26,Entire home/apt,5.247024072160486,189.0
2,5.0,0,1,2,1.0,1.0,26,Entire home/apt,4.795790545596741,120.0
10,5.0,1,1,8,3.0,3.0,32,Entire home/apt,5.786897381366708,325.0
3,5.0,1,1,2,1.0,1.0,26,Private room,3.7612001156935615,42.0
36,5.0,1,1,7,2.5,2.0,26,Entire home/apt,5.198497031265826,180.0
3,5.0,1,1,2,1.0,1.0,26,Private room,3.688879454113936,39.0
0,5.0,0,0,2,1.0,1.0,26,Private room,4.836281906951478,125.0
11,5.0,1,1,1,1.0,1.0,26,Private room,4.189654742026425,65.0
10,5.0,1,1,3,1.0,1.0,28,Entire home/apt,4.499809670330265,89.0
30,5.0,1,1,4,1.0,1.0,26,Entire home/apt,4.31748811353631,74.0
2,5.0,0,1,5,2.0,2.0,27,Entire home/apt,5.170483995038151,175.0
5,4.0,1,1,1,1.0,1.0,26,Shared room,3.258096538021482,25.0
33,5.0,1,1,1,1.0,1.0,26,Private room,3.258096538021482,25.0
1,5.0,0,1,2,1.0,0.0,26,Entire home/apt,4.7535901911063645,115.0
9,4.5,1,1,2,1.5,1.0,26,Entire home/apt,4.867534450455582,129.0
0,5.0,0,0,5,1.0,1.0,26,Entire home/apt,4.795790545596741,120.0
13,5.0,1,1,2,1.0,1.0,27,Private room,4.02535169073515,55.0
2,5.0,0,1,2,1.0,1.0,26,Entire home/apt,4.897839799950911,133.0
1,5.0,0,1,2,1.0,1.0,26,Entire home/apt,4.31748811353631,74.0
2,5.0,0,1,2,1.0,1.0,26,Entire home/apt,4.61512051684126,100.0
